COD_PRO;NOM_PRO;YEAR_DET;MES_DOC;COD_PLA;COD_MES;COD_ZON;COB;VTA;cod_ven
20291939083;INKA CROPS S.A.;2021;10;LB1;L1;RC4;60;5505.3;000353
20291939083;INKA CROPS S.A.;2021;10;LB1;L1;RC8;55;4506.17;000361
20291939083;INKA CROPS S.A.;2021;10;LB1;N6;RC12;40;1554.58;000257
20291939083;INKA CROPS S.A.;2021;10;LB1;N6;RC13;58;4517.34;000253
20291939083;INKA CROPS S.A.;2021;10;LB1;N6;RC18;57;2572.15;000251
20291939083;INKA CROPS S.A.;2021;10;LBY;X1;L8E;13;2605.61;000316
20291939083;INKA CROPS S.A.;2021;10;LBY;X1;L8H;4;454.65;000310
20291939083;INKA CROPS S.A.;2021;10;LME;E2;RE13;49;4035.79;000340
20291939083;INKA CROPS S.A.;2021;10;LME;E2;RE23;29;1576.31;000349
20291939083;INKA CROPS S.A.;2021;10;LMN;A1;RN14;37;724.28;000379
20291939083;INKA CROPS S.A.;2021;10;LMN;A1;RN19;42;1853.41;000384
20291939083;INKA CROPS S.A.;2021;10;LMN;A2;RN2;29;2680.87;000367
20291939083;INKA CROPS S.A.;2021;10;LMN;A2;RN6;17;1082.37;000371
20291939083;INKA CROPS S.A.;2021;10;LMN;A2;RN8;49;2831.55;000373
20291939083;INKA CROPS S.A.;2021;10;LMN;N2;RN28;51;2767.94;000393
20291939083;INKA CROPS S.A.;2021;10;LMN;N2;RN29;39;1956.37;000394
20291939083;INKA CROPS S.A.;2021;10;LMN;N2;RN34;66;4338.07;000399
20291939083;INKA CROPS S.A.;2021;10;LMN;N2;RN54;62;6443.15;000056
20291939083;INKA CROPS S.A.;2021;10;LMN;N2;RN55;83;7931.79;000389
20291939083;INKA CROPS S.A.;2021;10;LMN;N3;RN40;90;8325.87;000405
20291939083;INKA CROPS S.A.;2021;10;LMN;N5;RN44;53;5542.39;000409
20291939083;INKA CROPS S.A.;2021;10;LMS;S1;RS12;66;3697.34;000297
20291939083;INKA CROPS S.A.;2021;10;LMS;S1;RS21;40;1634.55;000306
20291939083;INKA CROPS S.A.;2021;10;LMS;S2;RS17;101;3524.74;000302
20291939083;INKA CROPS S.A.;2021;10;LMS;S2;RS19;43;1745.73;000304
20291939083;INKA CROPS S.A.;2021;10;LMS;S2;RS23;58;1722.85;000308
20291939083;INKA CROPS S.A.;2021;10;LMS;S1;RS10;42;2946.25;000295
20291939083;INKA CROPS S.A.;2021;10;LMS;S1;RS24;30;1159.97;000309
20291939083;INKA CROPS S.A.;2021;10;LMS;S1;RS3;26;1125.59;000288
20291939083;INKA CROPS S.A.;2021;10;LMS;S1;RS8;15;833.08;000293
20291939083;INKA CROPS S.A.;2021;10;LMS;S2;RS15;71;3068.86;000300
20291939083;INKA CROPS S.A.;2021;10;LMS;S2;RS16;29;1164.15;000301
20291939083;INKA CROPS S.A.;2021;10;LMS;S2;RS27;83;5865.54;000285
20291939083;INKA CROPS S.A.;2021;10;LMS;S2;RS6;21;1058.65;000291
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC11;62;3135.57;000266
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC2;88;5977.37;000362
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC3;44;4930.11;000352
20291939083;INKA CROPS S.A.;2021;11;LB1;N6;RC12;24;816.19;000257
20291939083;INKA CROPS S.A.;2021;11;LB1;N6;RC13;34;1374.34;000253
20291939083;INKA CROPS S.A.;2021;11;LB1;N6;RC18;42;1824.7;000251
20291939083;INKA CROPS S.A.;2021;11;LB1;N6;RC19;47;2062.24;000252
20291939083;INKA CROPS S.A.;2021;11;LBY;X1;L8C;5;970.75;000281
20291939083;INKA CROPS S.A.;2021;11;LBY;X1;L8E;6;956.98;000316
20291939083;INKA CROPS S.A.;2021;11;LIM;OF;O17;11;338.03;009999
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE1;7;218.94;000325
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE2;8;197.63;000326
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE9;22;745.29;000333
20291939083;INKA CROPS S.A.;2021;11;LME;E2;RE15;30;1000.5;000342
20291939083;INKA CROPS S.A.;2021;11;LME;E2;RE17;18;1012.86;000344
20291939083;INKA CROPS S.A.;2021;11;LME;E2;RE18;23;920.83;000345
20291939083;INKA CROPS S.A.;2021;11;LME;E2;RE19;27;1058.45;000346
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN15;9;178.3;000380
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN16;10;429.2;000381
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN20;14;376.03;000385
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN27;15;504.68;000388
20291939083;INKA CROPS S.A.;2021;11;LMN;A2;RN11;12;362.69;000376
20291939083;INKA CROPS S.A.;2021;11;LMN;A2;RN3;22;723.58;000368
20291939083;INKA CROPS S.A.;2021;11;LMN;N2;RN34;45;1430.01;000399
20291939083;INKA CROPS S.A.;2021;11;LMN;N3;RN35;39;1039.1;000400
20291939083;INKA CROPS S.A.;2021;11;LMN;N3;RN38;19;650.62;000403
20291939083;INKA CROPS S.A.;2021;11;LMN;N3;RN40;63;2610.26;000405
20291939083;INKA CROPS S.A.;2021;11;LMN;N3;RN41;39;1595.58;000406
20291939083;INKA CROPS S.A.;2021;11;LMN;N5;RN44;38;1684.88;000409
20291939083;INKA CROPS S.A.;2021;11;LMS;S1;RS18;29;1092.39;000303
20291939083;INKA CROPS S.A.;2021;11;LMS;S1;RS2;17;618.46;000287
20291939083;INKA CROPS S.A.;2021;11;LMS;S1;RS20;22;657.07;000305
20291939083;INKA CROPS S.A.;2021;11;LMS;S2;RS11;18;592.41;000296
20291939083;INKA CROPS S.A.;2021;11;LMS;S2;RS13;18;590.49;000298
20291939083;INKA CROPS S.A.;2021;11;LMS;S2;RS25;17;821.77;000246
20291939083;INKA CROPS S.A.;2021;11;LMS;S2;RS9;24;792.35;000294
20291939083;INKA CROPS S.A.;2021;10;LMS;S2;RS9;38;2116.42;000294
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC1;84;5515.83;000351
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC10;58;3604.02;000269
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC4;39;3408.06;000353
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC5;62;4872.27;000354
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC6;43;2551.83;000363
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC8;39;2415.62;000361
20291939083;INKA CROPS S.A.;2021;11;LB1;N6;RC14;45;1701.77;000254
20291939083;INKA CROPS S.A.;2021;11;LB1;N6;RC17;41;1733.84;000250
20291939083;INKA CROPS S.A.;2021;11;LBY;X1;L8H;4;255.55;000310
20291939083;INKA CROPS S.A.;2021;11;LBY;X3;L8K;1;436.08;000317
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE10;32;1174.11;000334
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE25;16;741.23;000338
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE6;25;890.82;000330
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE8;13;375.67;000332
20291939083;INKA CROPS S.A.;2021;11;LME;E2;RE20;38;1914.41;000347
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN14;29;455.57;000379
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN18;14;571.21;000383
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN19;26;781.72;000384
20291939083;INKA CROPS S.A.;2021;11;LMN;A2;RN10;18;436.08;000375
20291939083;INKA CROPS S.A.;2021;11;LMN;A2;RN8;28;1433.96;000373
20291939083;INKA CROPS S.A.;2021;11;LMN;N2;RN28;27;1122.93;000393
20291939083;INKA CROPS S.A.;2021;11;LMN;N2;RN54;47;3010.49;000056
20291939083;INKA CROPS S.A.;2021;11;LMN;N3;RN39;38;1273.63;000404
20291939083;INKA CROPS S.A.;2021;11;LMN;N5;RN49;27;687.39;000414
20291939083;INKA CROPS S.A.;2021;11;LMN;N5;RN50;33;1254.21;000415
20291939083;INKA CROPS S.A.;2021;11;LMS;S1;RS14;49;2577.88;000299
20291939083;INKA CROPS S.A.;2021;11;LMS;S1;RS22;12;302.8;000307
20291939083;INKA CROPS S.A.;2021;11;LMS;S1;RS3;21;603.25;000288
20291939083;INKA CROPS S.A.;2021;11;LMS;S1;RS5;21;481.14;000290
20291939083;INKA CROPS S.A.;2021;11;LMS;S2;RS27;40;2939.56;000285
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;L1;RC1;14;503.78;000351
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;L1;RC11;17;711.18;000266
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;L1;RC4;36;1947.49;000353
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;L1;RC5;9;1583.12;000354
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;L1;RC8;13;392.66;000361
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;N6;RC15;6;281.14;000255
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;N6;RC16;15;533.62;000249
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LBA;ES;L62;1;38459.6;000273
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LBY;X1;L8C;1;16.41;000281
20394862704;ALTOMAYO PERU S.A.C.;2021;10;LMS;S2;RS7;88;3475.78;000292
20394862704;ALTOMAYO PERU S.A.C.;2021;10;LMS;S2;RS9;112;3885.87;000294
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LB1;L1;RC10;36;1070.67;000269
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LB1;L1;RC7;28;973.16;000356
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LB1;L1;RC9;32;882.96;000267
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LB1;N6;RC19;23;446.33;000252
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LIM;OF;O17;3;58.69;009999
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LME;E1;RE10;33;705.18;000334
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LME;E1;RE25;22;405.58;000338
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LME;E1;RE6;38;1320.42;000330
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LME;E1;RE8;28;554.67;000332
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LME;E2;RE20;35;859.25;000347
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;A1;RN14;36;805.08;000379
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;A1;RN18;25;731.05;000383
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;A2;RN10;51;1086.49;000375
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;N2;RN28;44;1124.52;000393
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;N2;RN52;43;1203.55;000010
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;N3;RN35;51;1661.8;000400
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;N3;RN36;43;1131.99;000401
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;N3;RN41;45;1200.33;000406
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;N5;RN43;25;934.84;000408
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;N5;RN45;17;701.6;000410
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMN;N5;RN48;52;1550.53;000413
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMS;S1;RS14;38;1000.97;000299
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMS;S1;RS22;44;1008.29;000307
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMS;S1;RS5;19;427.1;000290
20394862704;ALTOMAYO PERU S.A.C.;2021;11;LMS;S2;RS25;12;466.83;000246
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LB1;L1;RC1;60;2124.21;000351
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LB1;L1;RC5;48;1046.98;000354
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LB1;L1;RC6;15;428.27;000363
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LB1;L1;RC8;32;919.05;000361
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LB1;N6;RC14;38;740.56;000254
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LB1;N6;RC17;23;439.11;000250
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LBC;ES;L61;3;38.76;000274
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LBG;ES;L66;1;32.49;000277
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LME;E1;RE11;16;280.22;000335
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LME;E1;RE12;19;461.82;000336
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LME;E1;RE22;16;280.68;000337
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LME;E1;RE26;24;482.77;000339
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LME;E1;RE3;10;249.69;000327
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC7;75;5455.46;000356
20291939083;INKA CROPS S.A.;2021;11;LB1;L1;RC9;42;2569.8;000267
20291939083;INKA CROPS S.A.;2021;11;LBC;ES;L61;20;7495.43;000274
20291939083;INKA CROPS S.A.;2021;11;LBG;ES;L66;2;128.89;000277
20291939083;INKA CROPS S.A.;2021;11;LBY;X1;L8B;7;1538.64;000314
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE11;19;792.8;000335
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE12;14;612;000336
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE22;17;607.38;000337
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE26;26;799.02;000339
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE3;28;818.33;000327
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE4;36;1127.71;000328
20291939083;INKA CROPS S.A.;2021;11;LME;E1;RE5;23;616.72;000329
20291939083;INKA CROPS S.A.;2021;11;LME;E2;RE16;22;955.92;000343
20291939083;INKA CROPS S.A.;2021;11;LME;E2;RE21;11;287.8;000348
20291939083;INKA CROPS S.A.;2021;11;LME;E2;RE24;15;581.58;000350
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN12;16;967.9;000377
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN13;20;1223.25;000378
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN17;13;768.34;000382
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN21;23;541.58;000386
20291939083;INKA CROPS S.A.;2021;11;LMN;A1;RN22;24;908.08;000387
20291939083;INKA CROPS S.A.;2021;11;LMN;A2;RN1;23;1628.85;000366
20291939083;INKA CROPS S.A.;2021;11;LMN;A2;RN5;24;659.55;000370
20291939083;INKA CROPS S.A.;2021;11;LMN;A2;RN9;43;1488.74;000374
20291939083;INKA CROPS S.A.;2021;11;LMN;N2;RN52;42;3113.56;000010
20291939083;INKA CROPS S.A.;2021;11;LMN;N2;RN53;36;1710.22;000036
20291939083;INKA CROPS S.A.;2021;11;LMN;N3;RN36;46;1528.96;000401
20291939083;INKA CROPS S.A.;2021;11;LMN;N3;RN37;44;2032.83;000402
20291939083;INKA CROPS S.A.;2021;11;LMN;N5;RN43;34;1069.36;000408
20291939083;INKA CROPS S.A.;2021;11;LMN;N5;RN45;16;553.81;000410
20291939083;INKA CROPS S.A.;2021;11;LMN;N5;RN46;32;1136.35;000411
20291939083;INKA CROPS S.A.;2021;11;LMN;N5;RN48;44;1562.72;000413
20291939083;INKA CROPS S.A.;2021;11;LMS;S1;RS24;15;513.2;000309
20291939083;INKA CROPS S.A.;2021;11;LMS;S1;RS8;11;394.91;000293
20291939083;INKA CROPS S.A.;2021;11;LMS;S2;RS15;40;1211.05;000300
20291939083;INKA CROPS S.A.;2021;11;LMS;S2;RS6;13;620.51;000291
20291939083;INKA CROPS S.A.;2021;11;LMS;S2;RS7;27;841.6;000292
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;L1;RC7;18;1251.59;000356
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;L1;RC9;19;620.06;000267
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;N6;RC12;12;293.57;000257
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;N6;RC13;13;623.78;000253
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;N6;RC18;12;696.38;000251
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;N6;RC19;27;1237.66;000252
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LBY;X1;L8H;3;5077.96;000310
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LBY;X3;L8K;1;393.93;000317
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE10;22;597.84;000334
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE25;11;237.1;000338
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE8;23;500.53;000332
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE15;27;787.81;000342
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE17;5;212.55;000344
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE18;7;712.26;000345
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE19;11;501.88;000346
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A1;RN15;9;403.74;000380
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A1;RN16;6;185.22;000381
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A1;RN20;12;346.51;000385
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A1;RN27;2;127.66;000388
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A2;RN11;6;172.2;000376
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A2;RN8;18;620.81;000373
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N2;RN30;21;799.75;000395
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N2;RN31;15;1161.33;000396
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N2;RN32;6;365.21;000397
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N2;RN33;11;262.78;000398
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N2;RN51;9;233.51;000009
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N3;RN39;11;447.79;000404
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N5;RN49;15;443.06;000414
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N5;RN50;18;583.6;000415
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS1;6;346.49;000286
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS14;13;606.22;000299
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS18;13;734.76;000303
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS22;2;183.18;000307
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS5;6;127.67;000290
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S2;RS28;11;497.12;000284
20341946531;L.C. GROUP S.A.C                                  ;2021;11;LB1;L1;RC2;9;417.75;000362
20341946531;L.C. GROUP S.A.C                                  ;2021;11;LB1;L1;RC3;4;324.95;000352
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;L1;RC2;32;1483.09;000362
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;L1;RC3;34;1531.24;000352
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;N6;RC14;9;498.35;000254
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LB1;N6;RC17;7;344.33;000250
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LBC;ES;L61;5;3706.4;000274
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LBY;X1;L8E;2;1077.64;000316
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LIM;OF;O17;3;301.03;009999
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE1;10;255.33;000325
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE2;8;236.34;000326
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE6;19;729.25;000330
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE9;17;468.67;000333
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE16;22;591.67;000343
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE21;8;232.27;000348
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A1;RN12;5;1059.8;000377
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A1;RN13;3;54.72;000378
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A1;RN21;14;590.91;000386
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A1;RN22;16;382.99;000387
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A2;RN3;17;616.8;000368
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N3;RN35;12;433.75;000400
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N3;RN38;18;3296.34;000403
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N3;RN40;17;699.52;000405
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N3;RN41;19;1061.04;000406
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N5;RN44;9;324.28;000409
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS20;3;548.13;000305
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS3;6;198.03;000288
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S2;RS11;25;766.5;000296
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S2;RS13;15;436.64;000298
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S2;RS15;10;418.25;000300
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S2;RS25;23;757.38;000246
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S2;RS27;10;483.78;000285
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S2;RS9;11;588.46;000294
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LBG;ES;L63;17;2086.75;000275
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LBY;X1;L8B;3;1957.99;000314
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LBY;X3;L8J;6;164.13;000312
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE11;33;1199.73;000335
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE12;16;665.65;000336
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE22;5;218.84;000337
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE26;17;518.7;000339
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E1;RE5;7;200.61;000329
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE13;13;609.7;000340
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE14;10;565.35;000341
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE23;9;511.91;000349
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LME;E2;RE24;13;788.46;000350
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A1;RN17;15;461.45;000382
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A2;RN1;12;654.9;000366
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A2;RN5;14;1209.23;000370
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;A2;RN9;12;958.43;000374
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N2;RN29;18;393.78;000394
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N2;RN34;18;625.78;000399
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N2;RN52;11;397.89;000010
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N2;RN53;7;196.95;000036
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N3;RN36;6;733.47;000401
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N3;RN37;7;277.75;000402
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N5;RN43;11;424.6;000408
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N5;RN45;10;279.53;000410
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N5;RN46;14;373.64;000411
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMN;N5;RN48;15;364.76;000413
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS2;5;102.04;000287
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS24;12;445.76;000309
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S1;RS8;7;340.2;000293
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S2;RS16;10;398.51;000301
20341946531;L.C. GROUP S.A.C                                  ;2021;10;LMS;S2;RS17;30;1169.66;000302
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LME;E1;RE4;16;229.45;000328
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LME;E2;RE16;27;398.06;000343
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LME;E2;RE21;13;296.78;000348
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LME;E2;RE24;23;444.32;000350
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMN;A1;RN17;21;351.66;000382
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMN;A2;RN1;4;95.61;000366
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMN;A2;RN5;5;83.29;000370
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMN;A2;RN9;16;345.16;000374
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMN;N2;RN53;15;598.49;000036
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMN;N3;RN39;12;432.83;000404
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMN;N5;RN49;41;697.07;000414
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMN;N5;RN50;47;692.38;000415
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMS;S1;RS1;27;750.2;000286
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMS;S1;RS10;32;547.8;000295
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMS;S1;RS24;35;586.63;000309
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMS;S1;RS4;31;791.02;000289
20504187587;ALIMENTOS DE EXPORTACION S.A.C.;2021;10;LMS;S1;RS8;19;314.62;000293
